cumulative_reward,cumulative_cost,reward_mean,reward_var,cost_mean,cost_var,terminal,timeout,trajectory_length,obs_mean_0,obs_mean_1,obs_mean_2,obs_mean_3,obs_mean_4,obs_mean_5,obs_mean_6,obs_mean_7,obs_mean_8,obs_mean_9,obs_mean_10,obs_mean_11,obs_mean_12,obs_mean_13,obs_mean_14,obs_mean_15,obs_mean_16,obs_mean_17,obs_mean_18,obs_mean_19,obs_mean_20,obs_mean_21,obs_mean_22,obs_mean_23,obs_mean_24,obs_mean_25,obs_mean_26,obs_mean_27,obs_mean_28,obs_mean_29,obs_mean_30,obs_mean_31,obs_mean_32,obs_mean_33,obs_mean_34,obs_mean_35,obs_mean_36,obs_mean_37,obs_mean_38,obs_mean_39,obs_mean_40,obs_mean_41,obs_mean_42,obs_mean_43,obs_mean_44,obs_mean_45,obs_mean_46,obs_mean_47,obs_mean_48,obs_mean_49,obs_mean_50,obs_mean_51,obs_mean_52,obs_mean_53,obs_mean_54,obs_mean_55,obs_mean_56,obs_mean_57,obs_mean_58,obs_mean_59,obs_var_0,obs_var_1,obs_var_2,obs_var_3,obs_var_4,obs_var_5,obs_var_6,obs_var_7,obs_var_8,obs_var_9,obs_var_10,obs_var_11,obs_var_12,obs_var_13,obs_var_14,obs_var_15,obs_var_16,obs_var_17,obs_var_18,obs_var_19,obs_var_20,obs_var_21,obs_var_22,obs_var_23,obs_var_24,obs_var_25,obs_var_26,obs_var_27,obs_var_28,obs_var_29,obs_var_30,obs_var_31,obs_var_32,obs_var_33,obs_var_34,obs_var_35,obs_var_36,obs_var_37,obs_var_38,obs_var_39,obs_var_40,obs_var_41,obs_var_42,obs_var_43,obs_var_44,obs_var_45,obs_var_46,obs_var_47,obs_var_48,obs_var_49,obs_var_50,obs_var_51,obs_var_52,obs_var_53,obs_var_54,obs_var_55,obs_var_56,obs_var_57,obs_var_58,obs_var_59,act_mean_0,act_mean_1,act_var_0,act_var_1,Cluster
2.7580545,27.0,0.0027580545,0.002097602,0.027,0.026271008,False,True,1000,-0.05633837,-0.12049279,9.809972,0.035184,0.04727603,0.0,0.0,0.0,2.2571313,-0.03524264,-0.04291975,0.0,0.07292919,0.03896273,0.02719288,0.02705538,0.02508581,0.02295114,0.02256285,0.02252643,0.02347544,0.02382999,0.02308237,0.0222392,0.02103389,0.02669127,0.05029568,0.081402,0.1713363,0.14863981,0.12248278,0.12152237,0.1074716,0.09314388,0.10820948,0.12188643,0.12241119,0.12382705,0.13062201,0.1345362,0.14381818,0.16419534,0.18734103,0.18624818,0.05623741,0.0642221,0.05473905,0.03903613,0.03460357,0.0350747,0.03492726,0.03516279,0.03562082,0.03549008,0.03938814,0.04524767,0.05146772,0.05340902,0.0500236,0.04936513,6.994874,19.225977,8.1854523e-10,0.11316892,0.023787303,0.0,0.0,0.0,2.0429375,0.11393757,0.13297832,0.0,0.037155598,0.012397355,0.0092192609,0.0090420917,0.0085996389,0.0079610692,0.0077594388,0.0076653082,0.0076441676,0.0075018844,0.0070827543,0.0068684611,0.0062685404,0.0085668117,0.01749778,0.030329077,0.058996454,0.053741906,0.045957781,0.04947684,0.042778634,0.034408472,0.041414555,0.048619308,0.047308791,0.046706732,0.050593335,0.052607879,0.052530508,0.059122812,0.064025991,0.065674864,0.013890593,0.016506014,0.013776539,0.010242829,0.0098778009,0.010079724,0.010263851,0.010343938,0.01064591,0.010467311,0.011174527,0.013289646,0.015793247,0.015327045,0.014150805,0.01322002,-0.03374274,0.7445641,0.3325925,0.218107,1
5.2350082,32.0,0.0052350084,0.0042816787,0.032,0.030976001,False,True,1000,0.113634937,-0.0409669429,9.80997181,0.198563382,-0.0567254648,0.0,0.0,0.0,2.23565817,-0.0105937496,0.00860468391,0.0,0.138258711,0.051621154,0.035379082,0.0334660858,0.0329270475,0.0341412462,0.0331285037,0.0263784286,0.0214860775,0.0159054697,0.00991738494,0.00965635572,0.0115405405,0.0135316504,0.0330887325,0.131025672,0.196708396,0.223121211,0.215715334,0.21165666,0.253698409,0.243045762,0.173920944,0.139756769,0.163674176,0.177050501,0.174001649,0.162539139,0.16701144,0.190027431,0.207338333,0.188859344,0.0507241301,0.0614611953,0.0846744627,0.0870067552,0.0830994844,0.0787890851,0.0611628667,0.0502327569,0.044634141,0.0439063981,0.048134502,0.0526855029,0.0549415499,0.0624825098,0.0712577403,0.0620646551,6.37776661,20.8856812,8.18545232e-10,0.236137792,0.0489226356,0.0,0.0,0.0,1.86434996,0.111136548,0.138677314,0.0,0.062904641,0.0197357237,0.0148773873,0.0137413694,0.0135160405,0.0143181644,0.0141372615,0.00998506788,0.00819056015,0.00638910662,0.00410164287,0.00425467826,0.00476070959,0.00617542909,0.00970419403,0.0664886609,0.0598974451,0.0718118772,0.0631185248,0.0661128834,0.0810583681,0.0874197185,0.057072144,0.0497799814,0.0571619421,0.0654723495,0.0647707954,0.0584793314,0.0596310161,0.0662818551,0.0725025088,0.0597364344,0.0212551709,0.0237603076,0.0400762782,0.0365142412,0.0369041301,0.0363770165,0.0270922426,0.0238816142,0.0210708026,0.0214440655,0.0253219269,0.0267340299,0.0276461542,0.0284068491,0.0337881446,0.0248340108,0.09785075,0.74148756,0.35218534,0.19681254,3
2.3896356,18.0,0.0023896357,0.00215851,0.018,0.017676001,False,True,1000,-0.0960691869,-0.102170065,9.80997181,0.0831501335,0.0238749869,0.0,0.0,0.0,2.33170986,-0.0202071946,-0.0461817309,0.0,0.0870755687,0.0412038229,0.00810943451,0.00189462118,0.00170430134,0.0012235312,0.00025683298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13988382e-05,0.0528655387,0.141533241,0.141956195,0.153063849,0.148555979,0.141048074,0.130674988,0.113939881,0.0837753937,0.0666591227,0.0713055953,0.0781373605,0.0745928288,0.0707992688,0.0743540376,0.0739772469,0.10558451,0.0607193857,0.0906649381,0.064641133,0.0347986482,0.0404074341,0.0429382175,0.0271053966,0.0164401364,0.0172615238,0.0175561495,0.0173125062,0.0164940096,0.0155587951,0.0163501352,0.0176339932,0.0253979024,6.57521296,21.7901058,8.18545232e-10,0.200402677,0.0460478403,0.0,0.0,0.0,1.33603561,0.12270911,0.124749914,0.0,0.0512487032,0.0134572508,0.00288847461,0.000180713556,0.000182408243,0.00016255524,1.86305297e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28254849e-07,0.0217324998,0.0586465821,0.0533809252,0.0589774698,0.0580625609,0.0531249493,0.0453950055,0.0381214432,0.03172905,0.0221022274,0.0259613749,0.0294174775,0.027833458,0.0265403483,0.0297604036,0.0269283392,0.0434821658,0.0264183655,0.041559428,0.0259214845,0.0134723503,0.0159916654,0.0222970527,0.00888453797,0.00389334513,0.00456543919,0.00463635242,0.00438468298,0.00435912097,0.00420407532,0.00442392798,0.00490506645,0.00734695373,0.01930194,0.77530587,0.35968956,0.13796052,1
9.110281,38.0,0.009110281,0.0063225124,0.038,0.036556,False,True,1000,0.30610621,0.30282554,9.8099718,0.30921668,-0.14583367,0.0,0.0,0.0,2.1177778,-0.038803943,-0.052127827,0.0,0.22667672,0.10229048,0.059393562,0.052548725,0.046990532,0.045934323,0.041684747,0.036479767,0.029862586,0.018548248,0.008346987,0.0046134247,0.0053860154,0.0052725631,0.0084819887,0.1611357,0.28814718,0.32569331,0.37661481,0.38523337,0.40131018,0.31228215,0.21462835,0.23241107,0.25722861,0.2964313,0.29167736,0.27900699,0.26178309,0.27967522,0.2808449,0.28990972,0.023603359,0.018835979,0.026790684,0.051457681,0.099452004,0.09213046,0.040330999,0.026488846,0.02635945,0.025363186,0.025441442,0.033112597,0.034661602,0.030078556,0.03579459,0.034966785,5.97840405,23.8168087,8.18545232e-10,0.272230983,0.0539270081,0.0,0.0,0.0,2.21582747,0.110132948,0.135644034,0.0,0.102027774,0.0316498242,0.025528077,0.0225701593,0.0202976037,0.0202605762,0.0191075169,0.0176805705,0.0149927065,0.0086754784,0.00292086345,0.00103203359,0.00128329301,0.00119197054,0.00148027937,0.0658835992,0.0756521598,0.0689123422,0.0764823258,0.0765714794,0.0910574049,0.0768080577,0.0646041855,0.0780847371,0.0796180293,0.0819543898,0.0828639716,0.0801698044,0.0712577328,0.0749693811,0.0744119659,0.0846043825,0.00559216132,0.00469769724,0.00605553156,0.0160550959,0.036998447,0.036996752,0.0148937842,0.0127018671,0.0125342952,0.0118873594,0.0114577021,0.0135300588,0.0139288539,0.0108883176,0.0137474407,0.0107428478,0.21664909,0.6997338,0.3955563,0.24048366,3
7.0737414,11.0,0.0070737414,0.005273877,0.011,0.010879001,False,True,1000,0.24228658,0.22546874,9.8099718,0.25658387,-0.11654244,0.0,0.0,0.0,2.0019166,-0.06254635,0.0059940019,0.0,0.21725012,0.072055154,0.040435996,0.038552396,0.038338698,0.037023436,0.032857779,0.031399596,0.031990264,0.030575179,0.028723363,0.028018961,0.024604872,0.025496414,0.061693713,0.21277364,0.31470209,0.34452328,0.3456443,0.33700669,0.30254203,0.25459489,0.23033582,0.2417594,0.23802182,0.24420711,0.24142402,0.23585476,0.25865859,0.3031497,0.29568687,0.2852276,0.035258312,0.031008616,0.028274516,0.023720972,0.036112379,0.04960781,0.048753459,0.06217292,0.060393266,0.044778895,0.043353599,0.042751241,0.042572625,0.060898837,0.083429962,0.063208826,6.25887203,21.9156761,8.18545232e-10,0.215971768,0.0547137558,0.0,0.0,0.0,2.83656383,0.125112355,0.120939657,0.0,0.0981530249,0.0248046704,0.0190726649,0.0181473754,0.0182548203,0.0183626059,0.0157454386,0.0155520681,0.0160873458,0.0160641111,0.0154560255,0.015644934,0.0131715899,0.012385576,0.0251880419,0.0860507041,0.0866865516,0.0897019804,0.0841241404,0.0801947713,0.0870895982,0.0869244412,0.0740558356,0.0790088475,0.0842115656,0.0928556696,0.0875632688,0.0854726583,0.0874112099,0.0872585252,0.0845283344,0.0772117153,0.0158825181,0.0143875116,0.0130523276,0.00920818653,0.0117564509,0.0212168526,0.0175747685,0.0290399436,0.025674779,0.0212976225,0.0229973271,0.022738494,0.0222725384,0.0264622234,0.0318010934,0.0232047513,0.15071128,0.6628074,0.3206932,0.30757216,0
0.037458777,40.0,3.7458776e-05,0.0010710947,0.04,0.038399994,False,True,1000,-0.0576993041,0.00825083163,9.80997181,-0.0131175267,0.0315776356,0.0,0.0,0.0,2.53926682,-0.0106855864,-0.00336602516,0.0,0.0232446231,0.0188933443,0.0155330561,0.0149423694,0.0155000119,0.0167992003,0.0177552812,0.0180955827,0.0182149503,0.0165126547,0.0140522001,0.0130829969,0.0132447043,0.0168820173,0.0221405588,0.024477208,0.119203642,0.127926931,0.130638927,0.115862623,0.123777904,0.122573115,0.101682566,0.0956280082,0.100583002,0.108197883,0.107675515,0.106878884,0.113048024,0.123279184,0.127498016,0.130386099,0.00463011116,0.00501148961,0.00549212378,0.00585180428,0.00610600458,0.00663060695,0.00708305882,0.00911659747,0.0105843944,0.0145464512,0.0169464331,0.0120839383,0.00676042354,0.00395345222,0.00382130896,0.00422951905,7.02893686,17.4417801,8.18545232e-10,0.0989422277,0.0392336287,0.0,0.0,0.0,0.738832057,0.122763984,0.127110496,0.0,0.00969606545,0.00897032674,0.00730936369,0.00688409898,0.00712971296,0.00764919119,0.00802643131,0.00797488634,0.00793517008,0.00737500051,0.00613229768,0.00575615419,0.00518908165,0.00647924654,0.00743602682,0.0088441465,0.041451823,0.0436553992,0.0463608392,0.0390735753,0.0460521542,0.0485236533,0.0376425907,0.0371547714,0.0388056934,0.042640537,0.0410337336,0.0406858884,0.0416213609,0.0464011207,0.0482273586,0.0493336171,0.00123352266,0.0013665494,0.00150829495,0.00159053586,0.00157876825,0.00178090355,0.00192747696,0.00271062413,0.00340301031,0.00509574544,0.0069460934,0.00435954705,0.00225950452,0.000772552856,0.000864712696,0.00106159202,-0.0435704,0.839051,0.32960865,0.07576176,1
14.136921,30.0,0.014136921,0.00833474,0.03,0.029100003,False,True,1000,0.51263034,0.2479198,9.8099718,0.45258844,-0.21931182,0.0,0.0,0.0,1.9169143,-0.0077483985,-0.0024169756,0.0,0.24837223,0.10518584,0.074468084,0.070242241,0.071018778,0.069604635,0.05819213,0.041515581,0.028580887,0.023114296,0.021520087,0.02151235,0.021778373,0.025710365,0.082300007,0.24934527,0.32989982,0.37840056,0.44705954,0.47023192,0.43201688,0.39806148,0.3288649,0.29377368,0.30078521,0.33800229,0.35122454,0.35568693,0.3624979,0.38163611,0.36142656,0.31484124,0.051949259,0.088815674,0.12491252,0.1114823,0.09019389,0.093677662,0.082600378,0.058515694,0.059959788,0.064678751,0.069212265,0.073476925,0.08942765,0.0929223,0.073726349,0.058412805,5.49296236,23.1709366,8.18545232e-10,0.230138764,0.0324500948,0.0,0.0,0.0,2.97232699,0.156563133,0.0933708921,0.0,0.0919344276,0.0358824283,0.0307374336,0.0292442776,0.0293310229,0.0301977955,0.0263245776,0.0188086722,0.0126242656,0.0095703071,0.00886171684,0.00878860056,0.00867393333,0.0100182695,0.03177559,0.0937007517,0.0625998601,0.0643119738,0.0524257086,0.0466316789,0.0582291745,0.0591404513,0.0792954117,0.084722802,0.0761343986,0.0809060186,0.0808530226,0.0808063298,0.0760755986,0.0770531297,0.0707363784,0.0720557421,0.0230301265,0.035455633,0.0518370643,0.0455000103,0.0377716459,0.0413675345,0.0381836593,0.0297985896,0.0314227492,0.0354325809,0.0376938581,0.0393117666,0.0449420251,0.0451300032,0.0314522088,0.0259209909,0.29446158,0.6369561,0.34091273,0.32617748,4
2.1681056,13.0,0.0021681057,0.002162189,0.013,0.012831002,False,True,1000,-0.0462626554,-0.277095765,9.80997181,0.0789513513,0.033128202,0.0,0.0,0.0,2.25149751,-0.0149681121,-0.0315010175,0.0,0.0675927624,0.0179648343,0.0108127538,0.0111270277,0.0110860579,0.011533184,0.00873923767,0.0055688452,0.00529208407,0.00383079238,0.00218519592,0.00211199443,0.00232654973,0.00261204992,0.0195972901,0.0728832185,0.0842085481,0.111735813,0.118529096,0.133553967,0.143375009,0.118639298,0.0991828442,0.0837158188,0.103137888,0.129047915,0.109822638,0.0872728303,0.0874025375,0.0999501646,0.106984347,0.0943287462,0.0626503155,0.0601505302,0.0650078282,0.0707308725,0.0815286189,0.09257254,0.0698441118,0.05128197,0.0535679199,0.0516504683,0.0477151573,0.045906581,0.0476852693,0.064140968,0.0804167688,0.0719821006,6.7459826,21.365885,8.1854523e-10,0.16675459,0.035449535,0.0,0.0,0.0,1.7393472,0.11605,0.13273369,0.0,0.039080385,0.0037054645,0.0025489926,0.0026153817,0.0026042031,0.0032360563,0.0021137076,0.00089016615,0.00096284953,0.00061931805,0.0002697187,0.00026905665,0.00029093394,0.0003257916,0.0067597339,0.040312495,0.025954463,0.033436168,0.036454212,0.046294868,0.053233363,0.041047301,0.033256937,0.030065635,0.038353123,0.055933766,0.043819573,0.035733607,0.034940116,0.040276051,0.045694459,0.031507585,0.026441827,0.023206558,0.025346907,0.02823779,0.029999433,0.040937494,0.027770193,0.022082662,0.024164556,0.021361057,0.020045653,0.020566219,0.021632778,0.026842711,0.04044139,0.026688209,0.02108039,0.74596524,0.35822338,0.18365864,1
2.9777997,21.0,0.0029777996,0.0031882122,0.021,0.020558994,False,True,1000,0.098655485,-0.056061517,9.8099718,0.1149876,-0.046786163,0.0,0.0,0.0,2.3243263,-0.01134758,-0.0065790955,0.0,0.11837569,0.049277812,0.036053561,0.032879449,0.032160081,0.031868093,0.028362403,0.024456335,0.020443864,0.016941598,0.013984335,0.01190762,0.012141457,0.013026173,0.029073987,0.11023839,0.1986008,0.197156,0.191792,0.21737628,0.22178274,0.20181544,0.18199575,0.19302578,0.18794838,0.17998157,0.18093294,0.18009241,0.17848986,0.19445276,0.20762341,0.18453108,0.06668479,0.086417973,0.070607901,0.051384587,0.046019815,0.061124329,0.060289171,0.045837142,0.04232806,0.039935224,0.040712971,0.05134961,0.060544547,0.052597038,0.044892181,0.04343348,6.6720805,20.45249,8.1854523e-10,0.16887587,0.063441105,0.0,0.0,0.0,1.5356328,0.1276858,0.12214217,0.0,0.061869331,0.018085847,0.013473511,0.012305686,0.011989909,0.0123662,0.010854875,0.0095871715,0.0071778079,0.0051450389,0.003789339,0.0029306635,0.0031505914,0.0031285619,0.0085500227,0.05705715,0.070284948,0.068383433,0.065771401,0.07322932,0.074276581,0.066533528,0.062122408,0.070043594,0.071350202,0.069302201,0.069583647,0.068304606,0.064047292,0.071292266,0.076663144,0.063128844,0.026399067,0.037484858,0.029609805,0.018955531,0.016441051,0.023865523,0.023389867,0.018109081,0.016032912,0.015646314,0.015887558,0.019337561,0.025054645,0.018097667,0.017083267,0.015859565,0.08826403,0.77174675,0.34857783,0.1585526,3
2.0045495,19.0,0.0020045496,0.0021323261,0.019,0.018638998,False,True,1000,-0.105853014,-0.494952887,9.80997181,0.0128693059,0.0485729314,0.0,0.0,0.0,2.39720917,0.0162075814,-0.00612769974,0.0,0.0749785751,0.0302858464,0.0108695729,0.00950396806,0.00809127651,0.00751121202,0.00547372084,0.00157207414,0.0,0.0,0.0,8.00806106e-07,3.8967828e-05,0.000220990711,0.00210584397,0.052463036,0.0858842209,0.0685521066,0.0679645315,0.0972319618,0.113677129,0.101209372,0.0779995471,0.0648375005,0.0615802519,0.0676518008,0.0653546229,0.0632582307,0.0601276234,0.0705054626,0.0718127042,0.0761805922,0.00948578492,0.0110691525,0.0205804724,0.0285508465,0.040139541,0.0348057151,0.0163815673,0.0146184899,0.014099462,0.0134582389,0.00940261874,0.0060788705,0.00687948056,0.00779284444,0.0084241014,0.00901886821,6.57272243,19.62117,8.18545232e-10,0.152553558,0.0576502979,0.0,0.0,0.0,1.11610854,0.124320328,0.125379592,0.0,0.0482702143,0.0103788655,0.00441913353,0.0039197891,0.00358920707,0.00359846908,0.00280821486,0.000517211389,0.0,0.0,0.0,2.48919885e-10,1.83364818e-07,3.13050396e-06,0.000293296005,0.0283244029,0.0415737666,0.0262699332,0.023239471,0.0382743999,0.0503758378,0.0461790673,0.0362804122,0.0271705464,0.0251530074,0.0275062509,0.0289387498,0.0279410575,0.0237644333,0.0315025337,0.0287486017,0.0323972963,0.00193234044,0.00221935729,0.00493721385,0.00815626699,0.0160942003,0.0135992235,0.00551716471,0.00504074199,0.00478260452,0.00450380286,0.00272811251,0.000949958456,0.00114525785,0.00137755764,0.00148390105,0.00171052129,-0.00967607,0.79966915,0.33364096,0.10900089,1
17.8,18.0,0.0178,0.0092862155,0.018,0.017676001,False,True,1000,0.44288903,0.41497895,9.809972,0.4932119,-0.21360412,0.0,0.0,0.0,1.7303861,-0.03216637,-0.05858517,0.0,0.3472558,0.14252943,0.09067443,0.07955781,0.07178389,0.05931463,0.04535213,0.03600398,0.02676573,0.01980748,0.01630981,0.0152853,0.01407196,0.01131529,0.0463601,0.29475987,0.3731765,0.3915786,0.37593663,0.32262808,0.32204464,0.3517663,0.33338538,0.2904465,0.31328967,0.33033118,0.33110255,0.30462828,0.31687877,0.35489294,0.35033575,0.35408413,0.06978641,0.10312137,0.0966446,0.09391544,0.14829174,0.13885261,0.07268154,0.048049,0.04515041,0.05188517,0.05990111,0.06488624,0.09385072,0.1107919,0.07910247,0.0539071,5.3432827,29.01108,8.1854523e-10,0.26831165,0.044418912,0.0,0.0,0.0,3.4668376,0.10844177,0.13709128,0.0,0.1121339,0.0433513,0.039252911,0.033335172,0.031829655,0.027942095,0.021950314,0.018616024,0.01402275,0.010728279,0.0089006396,0.0080655972,0.0074287178,0.0056276661,0.015483048,0.097077504,0.051515933,0.044640474,0.052027099,0.055404969,0.065452255,0.070817523,0.080598779,0.070625655,0.08319474,0.087730944,0.086149268,0.081429362,0.079038307,0.086180069,0.080341391,0.062699765,0.02943811,0.044831477,0.043344524,0.036948793,0.065845981,0.060924299,0.034178548,0.027823996,0.026001777,0.028756917,0.037092116,0.034577921,0.048023544,0.053422481,0.035942182,0.024993597,0.31001076,0.5680742,0.4068522,0.38961795,4
11.064645,26.0,0.011064645,0.006266194,0.026,0.025323996,False,True,1000,0.354858696,0.418812096,9.80997181,0.324118406,-0.155219555,0.0,0.0,0.0,2.03866839,0.00940212049,-0.0318517014,0.0,0.23961851,0.107593566,0.0698882937,0.0638011694,0.0560731776,0.0486409888,0.0449496359,0.0410299189,0.0421986096,0.0447779,0.0420708507,0.0369422212,0.0362248495,0.0418321975,0.0715124384,0.217918187,0.32680288,0.362810194,0.391389132,0.377904534,0.369439244,0.324990779,0.295428753,0.317697555,0.297256291,0.294204712,0.316717863,0.33758375,0.329767346,0.338304102,0.347304076,0.319125026,0.0538112298,0.0606591329,0.0673288628,0.0526051782,0.0325576439,0.0310178474,0.0363781862,0.0481719635,0.0852518454,0.0978540257,0.0616063513,0.0416497998,0.040217191,0.0423963703,0.0464024134,0.0491994098,6.1132827,21.11031,8.1854523e-10,0.20623009,0.050016191,0.0,0.0,0.0,2.6970818,0.12410655,0.12479054,0.0,0.095314577,0.033670142,0.028374014,0.025946977,0.023636315,0.020133544,0.019639088,0.017472826,0.018327972,0.019301424,0.018171659,0.015449007,0.014907016,0.016336605,0.023456972,0.082344286,0.082548752,0.082433283,0.083967805,0.083429873,0.085284531,0.080604881,0.082533412,0.088926032,0.086794972,0.09381742,0.091661081,0.095253758,0.091508634,0.090248071,0.075584345,0.07490471,0.024425741,0.021232419,0.023768453,0.019400025,0.012599523,0.01288383,0.016242694,0.019866437,0.039213054,0.047138005,0.031497613,0.021581361,0.021205321,0.022078548,0.024099315,0.023663929,0.2368308,0.6708541,0.3275035,0.29985267,0
18.545158,14.0,0.018545158,0.010292476,0.014,0.013803999,False,True,1000,0.267060995,0.257473767,9.80997181,0.468297035,-0.149584383,0.0,0.0,0.0,1.72736979,-0.0378802493,-0.0030173054,0.0,0.330623358,0.137977928,0.0862422287,0.077821143,0.0643011928,0.0514883958,0.0460192338,0.0405730829,0.0297029372,0.0202881414,0.0114653436,0.00604893221,0.00834710337,0.0103572933,0.0558002554,0.287946939,0.338507146,0.395333976,0.349174321,0.336050928,0.36523959,0.334343702,0.272443205,0.221495509,0.211586118,0.261965334,0.286164254,0.284130782,0.28993386,0.295637637,0.298481196,0.260261685,0.0883079469,0.0977798998,0.106690221,0.0959029645,0.101890303,0.119288765,0.102295406,0.0537367016,0.04395812,0.0439015888,0.045068644,0.0501466841,0.0764497295,0.098048754,0.0866002366,0.0924551487,5.3205924,27.7524548,8.18545232e-10,0.310062796,0.064126119,0.0,0.0,0.0,3.42657471,0.110921934,0.137634099,0.0,0.107120074,0.0436451845,0.0366308913,0.0336974524,0.0283053741,0.023049837,0.02121743,0.0190238226,0.0139045427,0.0100679761,0.0048227231,0.00180272979,0.00261202594,0.00316977827,0.0174739417,0.0989998057,0.0642876253,0.0693675354,0.0683781505,0.0665386394,0.0714651942,0.07076855,0.0720672011,0.0663271174,0.070163101,0.0841155574,0.0875610113,0.0829864591,0.0852366462,0.0806515291,0.0788195655,0.0709854066,0.0412684046,0.0419277288,0.047901962,0.0413736589,0.0479409434,0.0536691919,0.0529410131,0.0281710383,0.0258004814,0.0259074513,0.0263416953,0.0276844706,0.0364555046,0.0504591614,0.0364988185,0.0513130538,0.28049368,0.57052433,0.4333908,0.37789643,4
10.698083,18.0,0.010698083,0.006298454,0.018,0.017676001,False,True,1000,0.18902427,0.12945513,9.8099718,0.31877738,-0.068326488,0.0,0.0,0.0,1.7053331,0.00051435444,0.035516877,0.0,0.25881618,0.09220434,0.045614719,0.041805547,0.035569981,0.031053387,0.027978236,0.024451755,0.021480571,0.018459002,0.018269829,0.018949723,0.019588608,0.021840569,0.078183293,0.25673696,0.33950582,0.36924115,0.35639507,0.3380338,0.31364706,0.25049302,0.2232642,0.21466032,0.17399569,0.18228953,0.18280707,0.18528982,0.19257307,0.24218152,0.27487925,0.26873231,0.084572189,0.061784372,0.03859752,0.067183994,0.10109511,0.097995579,0.063008733,0.059339482,0.070494741,0.049749386,0.034946296,0.037820362,0.055585392,0.053659491,0.037351038,0.058118351,5.7455821,22.206926,8.1854523e-10,0.28495473,0.086956404,0.0,0.0,0.0,3.8435495,0.11485739,0.13388094,0.0,0.099408045,0.02489599,0.017618367,0.016709566,0.014432643,0.012574928,0.01128876,0.0093886899,0.0082549062,0.0067221601,0.0068859793,0.0070841638,0.0076282108,0.0082301032,0.029068541,0.090113632,0.096029676,0.088797294,0.090596475,0.085177392,0.086579628,0.083857737,0.088461682,0.079758376,0.068977155,0.075687878,0.075536191,0.078948326,0.076149084,0.090432718,0.085979931,0.073841274,0.030687688,0.021550678,0.018069794,0.035776429,0.053217165,0.048450503,0.033703383,0.027165366,0.035596717,0.023527337,0.018822566,0.021771464,0.035438582,0.034994915,0.020607781,0.023601022,0.1785849,0.5616862,0.34855986,0.4212237,3
2.1481674,13.0,0.0021481675,0.0021741344,0.013,0.0128310025,False,True,1000,-0.0141866,-0.09841491,9.809972,0.10753125,0.01083076,0.0,0.0,0.0,2.2725122,-0.01593373,-0.0296966,0.0,0.08949143,0.03367499,0.0205257,0.02113314,0.02212864,0.02243818,0.02318027,0.02376392,0.0221274,0.01811795,0.01525896,0.01459787,0.01558566,0.01793601,0.02285394,0.07948996,0.17124385,0.15533198,0.14549069,0.16741368,0.19578102,0.20360349,0.16341081,0.12128206,0.1130086,0.13115531,0.14671917,0.15021059,0.14017372,0.13226418,0.12635331,0.15837649,0.02809712,0.05023205,0.05622134,0.05173127,0.04235485,0.02683792,0.02375982,0.02392886,0.02363979,0.02282594,0.02570941,0.03153885,0.03509764,0.03008373,0.0221185,0.01981989,6.62676525,21.137413,8.18545232e-10,0.18986477,0.0421092547,0.0,0.0,0.0,1.72283888,0.116427526,0.132436678,0.0,0.0446606502,0.0107476916,0.00655932492,0.0066093253,0.00704769418,0.00731188664,0.007635694,0.00809922442,0.00782182161,0.00650613708,0.00541477185,0.00554869184,0.00565430103,0.00764320884,0.00585561292,0.0357450172,0.0608473346,0.0593984984,0.0498591959,0.0567708947,0.073100619,0.0732587427,0.0616412647,0.0454692431,0.0447701514,0.0521605648,0.0582473762,0.0601885095,0.0540493242,0.05180737,0.0443031304,0.0558189824,0.00806205254,0.0178827066,0.0189967919,0.0197354984,0.0167579297,0.00845899899,0.00810462143,0.00828099251,0.00820524246,0.00800602883,0.00890046731,0.011017466,0.012713315,0.010181048,0.00688336603,0.00650894642,0.02497411,0.7517663,0.32284886,0.18726783,1
